Year,Année,ISO,Juridiction,Revenues,Revenus,Value (dollars),Data qualifier,Valeur (en dollar),Qualificatifs de données,Jurisdiction
2009,2009,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,196023000,r,196023000,r,British Columbia
2009,2009,BC,Colombie-Britannique,Rent charges,Frais de location,16799000,r,16799000,r,British Columbia
2009,2009,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2009,2009,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2009,2009,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
2009,2009,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),4379000,r,4379000,r,British Columbia
2009,2009,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2009,2009,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",182866000,r,182866000,r,British Columbia
2010,2010,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,220109000,r,220109000,r,British Columbia
2010,2010,BC,Colombie-Britannique,Rent charges,Frais de location,18651000,r,18651000,r,British Columbia
2010,2010,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2010,2010,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2010,2010,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),7976000,r,7976000,r,British Columbia
2010,2010,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2010,2010,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",186038000,r,186038000,r,British Columbia
2010,2010,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
2011,2011,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2011,2011,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",200637000,a,200637000,a,British Columbia
2011,2011,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,237507000,a,237507000,a,British Columbia
2011,2011,BC,Colombie-Britannique,Rent charges,Frais de location,17278000,a,17278000,a,British Columbia
2011,2011,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2011,2011,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2011,2011,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
2011,2011,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),10607000,a,10607000,a,British Columbia
2012,2012,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,367869000,a,367869000,a,British Columbia
2012,2012,BC,Colombie-Britannique,Rent charges,Frais de location,16650000,a,16650000,a,British Columbia
2012,2012,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2012,2012,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2012,2012,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),10235000,a,10235000,a,British Columbia
2012,2012,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2012,2012,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",115490000,a,115490000,a,British Columbia
2012,2012,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
2013,2013,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",32912000,a,32912000,a,British Columbia
2013,2013,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2013,2013,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),15950000,a,15950000,a,British Columbia
2013,2013,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
2013,2013,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2013,2013,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2013,2013,BC,Colombie-Britannique,Rent charges,Frais de location,16824000,a,16824000,a,British Columbia
2013,2013,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,603153000,a,603153000,a,British Columbia
2014,2014,BC,Colombie-Britannique,Rent charges,Frais de location,16483000,a,16483000,a,British Columbia
2014,2014,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,642264000,a,642264000,a,British Columbia
2014,2014,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",15937000,a,15937000,a,British Columbia
2014,2014,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2014,2014,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2014,2014,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
2014,2014,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),16842000,a,16842000,a,British Columbia
2014,2014,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2015,2015,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",90185000,a,90185000,a,British Columbia
2015,2015,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2015,2015,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,689931000,a,689931000,a,British Columbia
2015,2015,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),11303000,a,11303000,a,British Columbia
2015,2015,BC,Colombie-Britannique,Rent charges,Frais de location,16417000,a,16417000,a,British Columbia
2015,2015,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2015,2015,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2015,2015,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
1990,1990,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,u,,u,Alberta
1991,1991,AB,Alberta,Reforestation levies,Droits de reboisement,,u,,u,Alberta
1991,1991,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,,u,,u,Alberta
1991,1991,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,u,,u,Alberta
1991,1991,AB,Alberta,Sales and rentals,Ventes et locations,,u,,u,Alberta
1991,1991,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,u,,u,Alberta
1991,1991,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1991,1991,AB,Alberta,Stumpage charges,Droits de coupe,,u,,u,Alberta
1991,1991,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1992,1992,AB,Alberta,Stumpage charges,Droits de coupe,,u,,u,Alberta
1992,1992,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,u,,u,Alberta
1992,1992,AB,Alberta,Sales and rentals,Ventes et locations,,u,,u,Alberta
1992,1992,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,u,,u,Alberta
1992,1992,AB,Alberta,Reforestation levies,Droits de reboisement,,u,,u,Alberta
1992,1992,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,,u,,u,Alberta
1992,1992,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1992,1992,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1993,1993,AB,Alberta,Reforestation levies,Droits de reboisement,2394000,a,2394000,a,Alberta
1993,1993,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,4882000,a,4882000,a,Alberta
1993,1993,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1993,1993,AB,Alberta,Stumpage charges,Droits de coupe,20711000,a,20711000,a,Alberta
1993,1993,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1993,1993,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",253000,a,253000,a,Alberta
1993,1993,AB,Alberta,Sales and rentals,Ventes et locations,561000,a,561000,a,Alberta
1993,1993,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),10000,a,10000,a,Alberta
1994,1994,AB,Alberta,Stumpage charges,Droits de coupe,51465000,a,51465000,a,Alberta
1994,1994,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1994,1994,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",5494000,a,5494000,a,Alberta
1994,1994,AB,Alberta,Sales and rentals,Ventes et locations,108000,a,108000,a,Alberta
1994,1994,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),221000,a,221000,a,Alberta
1994,1994,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1994,1994,AB,Alberta,Reforestation levies,Droits de reboisement,6709000,a,6709000,a,Alberta
1994,1994,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,4962000,a,4962000,a,Alberta
1995,1995,AB,Alberta,Stumpage charges,Droits de coupe,46359000,a,46359000,a,Alberta
1995,1995,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1995,1995,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),36000,a,36000,a,Alberta
1995,1995,AB,Alberta,Sales and rentals,Ventes et locations,243000,a,243000,a,Alberta
1995,1995,AB,Alberta,Reforestation levies,Droits de reboisement,6772000,a,6772000,a,Alberta
1995,1995,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,2926000,a,2926000,a,Alberta
1995,1995,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1995,1995,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",800000,a,800000,a,Alberta
1996,1996,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1996,1996,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,4941000,a,4941000,a,Alberta
1996,1996,AB,Alberta,Reforestation levies,Droits de reboisement,7345000,a,7345000,a,Alberta
1996,1996,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1996,1996,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),60000,a,60000,a,Alberta
1996,1996,AB,Alberta,Sales and rentals,Ventes et locations,5000,a,5000,a,Alberta
1996,1996,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",3515000,a,3515000,a,Alberta
1996,1996,AB,Alberta,Stumpage charges,Droits de coupe,92269000,a,92269000,a,Alberta
1997,1997,AB,Alberta,Reforestation levies,Droits de reboisement,7358000,a,7358000,a,Alberta
1997,1997,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,5962000,a,5962000,a,Alberta
1997,1997,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1997,1997,AB,Alberta,Stumpage charges,Droits de coupe,109869000,a,109869000,a,Alberta
1997,1997,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),59000,a,59000,a,Alberta
1997,1997,AB,Alberta,Sales and rentals,Ventes et locations,10000,a,10000,a,Alberta
1997,1997,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",9685000,a,9685000,a,Alberta
1997,1997,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1998,1998,AB,Alberta,Reforestation levies,Droits de reboisement,5066000,a,5066000,a,Alberta
1998,1998,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,6912000,a,6912000,a,Alberta
1998,1998,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1998,1998,AB,Alberta,Stumpage charges,Droits de coupe,69544000,a,69544000,a,Alberta
1998,1998,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1998,1998,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2997000,a,2997000,a,Alberta
1998,1998,AB,Alberta,Sales and rentals,Ventes et locations,235000,a,235000,a,Alberta
1998,1998,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),57000,a,57000,a,Alberta
1999,1999,AB,Alberta,Stumpage charges,Droits de coupe,103895000,a,103895000,a,Alberta
1999,1999,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1999,1999,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,5313000,a,5313000,a,Alberta
1999,1999,AB,Alberta,Reforestation levies,Droits de reboisement,7308000,a,7308000,a,Alberta
1999,1999,AB,Alberta,Sales and rentals,Ventes et locations,311000,a,311000,a,Alberta
1999,1999,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),49000,a,49000,a,Alberta
1999,1999,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1999,1999,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",4795000,a,4795000,a,Alberta
2000,2000,AB,Alberta,Stumpage charges,Droits de coupe,50238000,a,50238000,a,Alberta
2000,2000,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
2000,2000,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,6316000,a,6316000,a,Alberta
2000,2000,AB,Alberta,Reforestation levies,Droits de reboisement,7930000,a,7930000,a,Alberta
2000,2000,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1024000,a,1024000,a,Alberta
2000,2000,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),47000,a,47000,a,Alberta
2000,2000,AB,Alberta,Sales and rentals,Ventes et locations,77000,a,77000,a,Alberta
2000,2000,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
2001,2001,AB,Alberta,Stumpage charges,Droits de coupe,50282000,a,50282000,a,Alberta
2001,2001,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
2001,2001,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,6456000,a,6456000,a,Alberta
2001,2001,AB,Alberta,Reforestation levies,Droits de reboisement,6430000,a,6430000,a,Alberta
2001,2001,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
2001,2001,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),55000,a,55000,a,Alberta
2001,2001,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",937000,a,937000,a,Alberta
2001,2001,AB,Alberta,Sales and rentals,Ventes et locations,198000,a,198000,a,Alberta
2002,2002,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2757000,a,2757000,a,Alberta
2002,2002,AB,Alberta,Sales and rentals,Ventes et locations,33000,a,33000,a,Alberta
2002,2002,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),48000,a,48000,a,Alberta
2002,2002,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
2002,2002,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,7033000,a,7033000,a,Alberta
2002,2002,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
2002,2002,AB,Alberta,Stumpage charges,Droits de coupe,42173000,a,42173000,a,Alberta
2002,2002,AB,Alberta,Reforestation levies,Droits de reboisement,7270000,a,7270000,a,Alberta
2003,2003,AB,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",29784000,a,29784000,a,Alberta
2003,2003,AB,Alberta,Sales and rentals,Ventes et locations,152000,a,152000,a,Alberta
2003,2003,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),230000,a,230000,a,Alberta
2003,2003,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
2003,2003,AB,Alberta,Reforestation levies,Droits de reboisement,6352000,a,6352000,a,Alberta
2003,2003,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,7135000,a,7135000,a,Alberta
2003,2003,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
2003,2003,AB,Alberta,Stumpage charges,Droits de coupe,80732000,a,80732000,a,Alberta
1999,1999,NT,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n,Northwest Territories
1999,1999,NT,Territoires du Nord-Ouest,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,n,,n,Northwest Territories
1999,1999,NT,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,,n,,n,Northwest Territories
1999,1999,NT,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,293000,a,293000,a,Northwest Territories
1999,1999,NT,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,293000,a,293000,a,Northwest Territories
1999,1999,NT,Territoires du Nord-Ouest,Rent charges,Frais de location,,n,,n,Northwest Territories
1999,1999,NT,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,,n,,n,Northwest Territories
1999,1999,NT,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n,Northwest Territories
2000,2000,NT,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,10000,e,10000,e,Northwest Territories
2000,2000,NT,Territoires du Nord-Ouest,Rent charges,Frais de location,,n,,n,Northwest Territories
2000,2000,NT,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,,n,,n,Northwest Territories
2000,2000,NT,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,5000,e,5000,e,Northwest Territories
2000,2000,NT,Territoires du Nord-Ouest,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,n,,n,Northwest Territories
2000,2000,NT,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n,Northwest Territories
2000,2000,NT,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n,Northwest Territories
2000,2000,NT,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,,n,,n,Northwest Territories
2001,2001,NT,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n,Northwest Territories
2001,2001,NT,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n,Northwest Territories
2001,2001,NT,Territoires du Nord-Ouest,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,n,,n,Northwest Territories
2001,2001,NT,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,,n,,n,Northwest Territories
2001,2001,NT,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,5000,e,5000,e,Northwest Territories
2001,2001,NT,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,,n,,n,Northwest Territories
2001,2001,NT,Territoires du Nord-Ouest,Rent charges,Frais de location,,n,,n,Northwest Territories
2001,2001,NT,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,10000,e,10000,e,Northwest Territories
2002,2002,NT,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n,Northwest Territories
2002,2002,NT,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n,Northwest Territories
2002,2002,NT,Territoires du Nord-Ouest,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,n,,n,Northwest Territories
2002,2002,NT,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,1000,e,1000,e,Northwest Territories
2002,2002,NT,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,7000,e,7000,e,Northwest Territories
2002,2002,NT,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,,n,,n,Northwest Territories
2002,2002,NT,Territoires du Nord-Ouest,Rent charges,Frais de location,,n,,n,Northwest Territories
2002,2002,NT,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,,n,,n,Northwest Territories
2003,2003,NT,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,12000,e,12000,e,Northwest Territories
2003,2003,NT,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,,n,,n,Northwest Territories
2003,2003,NT,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,39000,e,39000,e,Northwest Territories
2003,2003,NT,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,,n,,n,Northwest Territories
2003,2003,NT,Territoires du Nord-Ouest,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,n,,n,Northwest Territories
2003,2003,NT,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n,Northwest Territories
2003,2003,NT,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n,Northwest Territories
2003,2003,NT,Territoires du Nord-Ouest,Rent charges,Frais de location,,n,,n,Northwest Territories
2004,2004,NT,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n,Northwest Territories
2004,2004,NT,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n,Northwest Territories
2004,2004,NT,Territoires du Nord-Ouest,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,n,,n,Northwest Territories
2004,2004,NT,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,,n,,n,Northwest Territories
2004,2004,NT,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,28000,e,28000,e,Northwest Territories
2004,2004,NT,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,,n,,n,Northwest Territories
2004,2004,NT,Territoires du Nord-Ouest,Rent charges,Frais de location,,n,,n,Northwest Territories
2004,2004,NT,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,13000,e,13000,e,Northwest Territories
2005,2005,NT,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n,Northwest Territories
2005,2005,NT,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n,Northwest Territories
2005,2005,NT,Territoires du Nord-Ouest,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,n,,n,Northwest Territories
2005,2005,NT,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,14000,e,14000,e,Northwest Territories
2016,2016,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",19700000,a,19700000,a,British Columbia
2016,2016,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,814318000,a,814318000,a,British Columbia
2016,2016,BC,Colombie-Britannique,Rent charges,Frais de location,15021000,a,15021000,a,British Columbia
2016,2016,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2016,2016,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2016,2016,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
2016,2016,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),10779000,a,10779000,a,British Columbia
2016,2016,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2017,2017,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",19014000,a,19014000,a,British Columbia
2017,2017,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2017,2017,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),8407000,a,8407000,a,British Columbia
2017,2017,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
2017,2017,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2017,2017,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2017,2017,BC,Colombie-Britannique,Rent charges,Frais de location,15794000,a,15794000,a,British Columbia
2017,2017,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,938946000,a,938946000,a,British Columbia
2018,2018,BC,Colombie-Britannique,Stumpage charges,Droits de coupe,1219298000,a,1219298000,a,British Columbia
2018,2018,BC,Colombie-Britannique,Rent charges,Frais de location,15678000,a,15678000,a,British Columbia
2018,2018,BC,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u,British Columbia
2018,2018,BC,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u,British Columbia
2018,2018,BC,Colombie-Britannique,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),7368000,a,7368000,a,British Columbia
2018,2018,BC,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u,British Columbia
2018,2018,BC,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",21415000,a,21415000,a,British Columbia
2018,2018,BC,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u,British Columbia
1990,1990,YT,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Yukon
1990,1990,YT,Yukon,Sales and rentals,Ventes et locations,0,a,0,a,Yukon
1990,1990,YT,Yukon,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Yukon
1990,1990,YT,Yukon,Protection fees,Coût de protection du territoire,,u,,u,Yukon
1990,1990,YT,Yukon,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Yukon
1990,1990,YT,Yukon,Rent charges,Frais de location,,u,,u,Yukon
1990,1990,YT,Yukon,Stumpage charges,Droits de coupe,,u,,u,Yukon
1990,1990,YT,Yukon,Reforestation levies,Droits de reboisement,0,a,0,a,Yukon
1991,1991,YT,Yukon,Stumpage charges,Droits de coupe,,u,,u,Yukon
1991,1991,YT,Yukon,Rent charges,Frais de location,,u,,u,Yukon
1991,1991,YT,Yukon,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Yukon
1991,1991,YT,Yukon,Reforestation levies,Droits de reboisement,0,a,0,a,Yukon
1991,1991,YT,Yukon,Protection fees,Coût de protection du territoire,,u,,u,Yukon
1991,1991,YT,Yukon,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Yukon
1991,1991,YT,Yukon,Sales and rentals,Ventes et locations,0,a,0,a,Yukon
1991,1991,YT,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Yukon
1992,1992,YT,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Yukon
1992,1992,YT,Yukon,Sales and rentals,Ventes et locations,0,a,0,a,Yukon
1992,1992,YT,Yukon,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),0,a,0,a,Yukon
1992,1992,YT,Yukon,Protection fees,Coût de protection du territoire,,u,,u,Yukon
1992,1992,YT,Yukon,Reforestation levies,Droits de reboisement,0,a,0,a,Yukon
1992,1992,YT,Yukon,Stumpage charges,Droits de coupe,,u,,u,Yukon
